fips,name,total,non_hispanic,white,black,native,asian,pac,other,two,hispanic,year,state,county
0500000US45001,"Abbeville County, South Carolina",25643,25375,17741,7281,2,49,0,20,282,268,2010,South Carolina,Abbeville
0500000US45003,"Aiken County, South Carolina",156670,149667,107020,38812,369,1200,38,229,1999,7003,2010,South Carolina,Aiken
0500000US45005,"Allendale County, South Carolina",10688,10494,2596,7827,21,0,0,0,50,194,2010,South Carolina,Allendale
0500000US45007,"Anderson County, South Carolina",183691,178787,145546,28744,215,1104,14,218,2946,4904,2010,South Carolina,Anderson
0500000US45009,"Bamberg County, South Carolina",16139,16024,5775,10141,0,45,0,20,43,115,2010,South Carolina,Bamberg
0500000US45011,"Barnwell County, South Carolina",22748,22315,11904,10238,43,0,0,0,130,433,2010,South Carolina,Barnwell
0500000US45013,"Beaufort County, South Carolina",155550,138167,103300,30677,289,1597,47,272,1985,17383,2010,South Carolina,Beaufort
0500000US45015,"Berkeley County, South Carolina",169878,160656,109213,42188,683,3896,137,607,3932,9222,2010,South Carolina,Berkeley
0500000US45017,"Calhoun County, South Carolina",15212,14848,8042,6578,0,17,0,0,211,364,2010,South Carolina,Calhoun
0500000US45019,"Charleston County, South Carolina",342434,325756,211734,104039,733,4127,226,470,4427,16678,2010,South Carolina,Charleston
0500000US45021,"Cherokee County, South Carolina",54832,52964,40898,10829,98,294,0,23,822,1868,2010,South Carolina,Cherokee
0500000US45023,"Chester County, South Carolina",33246,32758,19718,12333,203,80,0,13,411,488,2010,South Carolina,Chester
0500000US45025,"Chesterfield County, South Carolina",46087,44535,28536,15174,36,178,0,31,580,1552,2010,South Carolina,Chesterfield
0500000US45027,"Clarendon County, South Carolina",34621,33760,15930,17423,47,19,0,6,335,861,2010,South Carolina,Clarendon
0500000US45029,"Colleton County, South Carolina",38833,37790,21638,15535,323,65,0,52,177,1043,2010,South Carolina,Colleton
0500000US45031,"Darlington County, South Carolina",68602,67461,37894,28400,97,191,0,255,624,1141,2010,South Carolina,Darlington
0500000US45033,"Dillon County, South Carolina",31666,30825,15038,14663,502,28,0,68,526,841,2010,South Carolina,Dillon
0500000US45035,"Dorchester County, South Carolina",129618,124329,86386,32717,746,1890,46,66,2478,5289,2010,South Carolina,Dorchester
0500000US45037,"Edgefield County, South Carolina",26680,25452,14858,10289,9,60,0,90,146,1228,2010,South Carolina,Edgefield
0500000US45039,"Fairfield County, South Carolina",24040,24004,9255,14284,22,40,0,12,391,36,2010,South Carolina,Fairfield
0500000US45041,"Florence County, South Carolina",134897,132103,74103,54711,166,1447,0,143,1533,2794,2010,South Carolina,Florence
0500000US45043,"Georgetown County, South Carolina",60236,58437,37438,20454,10,191,0,0,344,1799,2010,South Carolina,Georgetown
0500000US45045,"Greenville County, South Carolina",436437,404132,310850,77281,758,8385,255,604,5999,32305,2010,South Carolina,Greenville
0500000US45047,"Greenwood County, South Carolina",68890,65427,42698,21237,72,629,0,136,655,3463,2010,South Carolina,Greenwood
0500000US45049,"Hampton County, South Carolina",21173,20494,8716,11408,17,118,0,100,135,679,2010,South Carolina,Hampton
0500000US45051,"Horry County, South Carolina",258267,243837,200920,35510,1276,2846,122,441,2722,14430,2010,South Carolina,Horry
0500000US45053,"Jasper County, South Carolina",23634,20387,8658,11188,0,10,0,103,428,3247,2010,South Carolina,Jasper
0500000US45055,"Kershaw County, South Carolina",60166,58146,41984,15079,261,220,0,170,432,2020,2010,South Carolina,Kershaw
0500000US45057,"Lancaster County, South Carolina",72302,69401,50264,17680,255,451,22,73,656,2901,2010,South Carolina,Lancaster
0500000US45059,"Laurens County, South Carolina",67026,64526,46551,16830,81,206,149,0,709,2500,2010,South Carolina,Laurens
0500000US45061,"Lee County, South Carolina",19615,19298,6506,12631,33,22,0,0,106,317,2010,South Carolina,Lee
0500000US45063,"Lexington County, South Carolina",252563,240177,196756,35646,709,3275,18,235,3538,12386,2010,South Carolina,Lexington
0500000US45065,"McCormick County, South Carolina",10203,10140,4881,5110,19,21,0,0,109,63,2010,South Carolina,McCormick
0500000US45067,"Marion County, South Carolina",33568,32785,13604,18940,24,37,0,0,180,783,2010,South Carolina,Marion
0500000US45069,"Marlboro County, South Carolina",29112,28638,11849,15020,905,120,54,0,690,474,2010,South Carolina,Marlboro
0500000US45071,"Newberry County, South Carolina",37197,34684,22608,11180,20,158,0,0,718,2513,2010,South Carolina,Newberry
0500000US45073,"Oconee County, South Carolina",73035,69995,63061,5795,129,353,0,10,647,3040,2010,South Carolina,Oconee
0500000US45075,"Orangeburg County, South Carolina",92475,90836,31767,57427,534,601,0,42,465,1639,2010,South Carolina,Orangeburg
0500000US45077,"Pickens County, South Carolina",117823,114327,103301,7589,287,1718,47,87,1298,3496,2010,South Carolina,Pickens
0500000US45079,"Richland County, South Carolina",372597,355864,171305,169145,617,8081,263,497,5956,16733,2010,South Carolina,Richland
0500000US45081,"Saluda County, South Carolina",19567,17067,11550,5285,0,6,0,14,212,2500,2010,South Carolina,Saluda
0500000US45083,"Spartanburg County, South Carolina",278167,263247,196759,56828,416,5417,133,450,3244,14920,2010,South Carolina,Spartanburg
0500000US45085,"Sumter County, South Carolina",106601,103271,50662,49802,295,1245,8,50,1209,3330,2010,South Carolina,Sumter
0500000US45087,"Union County, South Carolina",29089,28806,19332,8928,61,83,64,0,338,283,2010,South Carolina,Union
0500000US45089,"Williamsburg County, South Carolina",34994,34604,10973,23275,42,26,0,0,288,390,2010,South Carolina,Williamsburg
0500000US45091,"York County, South Carolina",214916,206078,157557,40221,1221,3028,59,255,3737,8838,2010,South Carolina,York
0500000US46003,"Aurora County, South Dakota",2739,2584,2555,0,17,0,0,0,12,155,2010,South Dakota,Aurora
0500000US46005,"Beadle County, South Dakota",16829,15811,14815,332,83,341,46,0,194,1018,2010,South Dakota,Beadle
0500000US46007,"Bennett County, South Dakota",3441,3375,1067,0,2137,5,0,0,166,66,2010,South Dakota,Bennett
0500000US46009,"Bon Homme County, South Dakota",7080,6980,6366,92,469,16,0,0,37,100,2010,South Dakota,Bon Homme
0500000US46011,"Brookings County, South Dakota",31250,30624,29036,226,142,582,41,33,564,626,2010,South Dakota,Brookings
0500000US46013,"Brown County, South Dakota",36011,35512,33545,124,993,307,0,0,543,499,2010,South Dakota,Brown
0500000US46015,"Brule County, South Dakota",5128,5120,4553,3,537,6,0,0,21,8,2010,South Dakota,Brule
0500000US46017,"Buffalo County, South Dakota",1932,1928,178,8,1717,18,0,0,7,4,2010,South Dakota,Buffalo
0500000US46019,"Butte County, South Dakota",9888,9634,9198,82,172,24,0,0,158,254,2010,South Dakota,Butte
0500000US46021,"Campbell County, South Dakota",1431,1431,1394,0,37,0,0,0,0,0,2010,South Dakota,Campbell
0500000US46023,"Charles Mix County, South Dakota",9075,8910,5938,2,2686,24,0,0,260,165,2010,South Dakota,Charles Mix
0500000US46025,"Clark County, South Dakota",3702,3637,3601,1,19,0,0,5,11,65,2010,South Dakota,Clark
0500000US46027,"Clay County, South Dakota",13816,13547,12537,106,467,213,0,0,224,269,2010,South Dakota,Clay
0500000US46029,"Codington County, South Dakota",27040,26629,25681,98,598,77,0,0,175,411,2010,South Dakota,Codington
0500000US46031,"Corson County, South Dakota",4053,3936,1300,17,2509,7,0,0,103,117,2010,South Dakota,Corson
0500000US46033,"Custer County, South Dakota",8085,7953,7536,0,284,0,0,0,133,132,2010,South Dakota,Custer
0500000US46035,"Davison County, South Dakota",19397,19123,18287,92,397,22,10,0,315,274,2010,South Dakota,Davison
0500000US46037,"Day County, South Dakota",5714,5654,5059,2,487,0,0,0,106,60,2010,South Dakota,Day
0500000US46039,"Deuel County, South Dakota",4373,4275,4250,0,11,0,0,0,14,98,2010,South Dakota,Deuel
0500000US46041,"Dewey County, South Dakota",5354,5338,1214,36,3970,0,0,7,111,16,2010,South Dakota,Dewey
0500000US46043,"Douglas County, South Dakota",3046,3037,2947,0,61,0,0,0,29,9,2010,South Dakota,Douglas
0500000US46045,"Edmunds County, South Dakota",4047,3945,3892,0,0,17,0,0,36,102,2010,South Dakota,Edmunds
0500000US46047,"Fall River County, South Dakota",7078,6803,6237,51,228,67,1,0,219,275,2010,South Dakota,Fall River
0500000US46049,"Faulk County, South Dakota",2386,2386,2364,0,17,0,0,0,5,0,2010,South Dakota,Faulk
0500000US46051,"Grant County, South Dakota",7382,7204,7145,8,32,7,0,0,12,178,2010,South Dakota,Grant
0500000US46053,"Gregory County, South Dakota",4272,4199,3860,0,248,4,0,0,87,73,2010,South Dakota,Gregory
0500000US46055,"Haakon County, South Dakota",1886,1862,1759,8,49,19,0,0,27,24,2010,South Dakota,Haakon
0500000US46057,"Hamlin County, South Dakota",5761,5629,5576,32,18,0,0,0,3,132,2010,South Dakota,Hamlin
0500000US46059,"Hand County, South Dakota",3402,3396,3394,0,2,0,0,0,0,6,2010,South Dakota,Hand
0500000US46061,"Hanson County, South Dakota",3382,3381,3369,0,6,2,0,0,4,1,2010,South Dakota,Hanson
0500000US46063,"Harding County, South Dakota",1250,1228,1203,0,3,0,0,0,22,22,2010,South Dakota,Harding
0500000US46065,"Hughes County, South Dakota",16827,16544,14431,59,1688,46,0,75,245,283,2010,South Dakota,Hughes
0500000US46067,"Hutchinson County, South Dakota",7388,7278,7148,24,40,8,0,3,55,110,2010,South Dakota,Hutchinson
0500000US46069,"Hyde County, South Dakota",1520,1501,1379,0,92,6,0,0,24,19,2010,South Dakota,Hyde
0500000US46071,"Jackson County, South Dakota",2991,2893,1511,0,1312,0,0,0,70,98,2010,South Dakota,Jackson
0500000US46073,"Jerauld County, South Dakota",2038,2020,1980,0,12,28,0,0,0,18,2010,South Dakota,Jerauld
0500000US46075,"Jones County, South Dakota",1076,1076,1049,0,26,1,0,0,0,0,2010,South Dakota,Jones
0500000US46077,"Kingsbury County, South Dakota",5169,5082,5027,0,9,22,0,5,19,87,2010,South Dakota,Kingsbury
0500000US46079,"Lake County, South Dakota",11008,10849,10557,50,82,50,0,0,110,159,2010,South Dakota,Lake
0500000US46081,"Lawrence County, South Dakota",23670,23110,22029,0,575,219,0,11,276,560,2010,South Dakota,Lawrence
0500000US46083,"Lincoln County, South Dakota",41289,40716,39397,119,204,448,0,25,523,573,2010,South Dakota,Lincoln
0500000US46085,"Lyman County, South Dakota",3736,3736,2205,0,1515,0,0,0,16,0,2010,South Dakota,Lyman
0500000US46087,"McCook County, South Dakota",5639,5569,5481,3,19,18,0,0,48,70,2010,South Dakota,McCook
0500000US46089,"McPherson County, South Dakota",2506,2485,2464,0,0,6,0,0,15,21,2010,South Dakota,McPherson
0500000US46091,"Marshall County, South Dakota",4618,4365,3958,4,360,0,0,0,43,253,2010,South Dakota,Marshall
0500000US46093,"Meade County, South Dakota",25156,24382,22779,156,530,175,0,21,721,774,2010,South Dakota,Meade
0500000US46095,"Mellette County, South Dakota",2032,2022,965,0,976,0,0,0,81,10,2010,South Dakota,Mellette
0500000US46097,"Miner County, South Dakota",2411,2405,2376,0,22,0,0,0,7,6,2010,South Dakota,Miner
0500000US46099,"Minnehaha County, South Dakota",165799,159392,144741,5257,3844,2518,81,359,2592,6407,2010,South Dakota,Minnehaha
0500000US46101,"Moody County, South Dakota",6511,6397,5294,0,866,52,4,0,181,114,2010,South Dakota,Moody
0500000US46103,"Pennington County, South Dakota",97922,94059,80768,1023,8023,1108,0,26,3111,3863,2010,South Dakota,Pennington
0500000US46105,"Perkins County, South Dakota",2976,2967,2888,0,40,0,0,0,39,9,2010,South Dakota,Perkins
0500000US46107,"Potter County, South Dakota",2380,2360,2332,0,18,6,0,0,4,20,2010,South Dakota,Potter
0500000US46109,"Roberts County, South Dakota",10033,9909,6251,8,3406,44,0,0,200,124,2010,South Dakota,Roberts
0500000US46111,"Sanborn County, South Dakota",2380,2316,2300,0,3,13,0,0,0,64,2010,South Dakota,Sanborn
0500000US46113,"Shannon County, South Dakota",13437,13151,824,0,12265,11,19,0,32,286,2010,South Dakota,Shannon
0500000US46115,"Spink County, South Dakota",6518,6487,6179,59,112,0,5,0,132,31,2010,South Dakota,Spink
0500000US46117,"Stanley County, South Dakota",2896,2879,2568,2,258,0,0,16,35,17,2010,South Dakota,Stanley
0500000US46119,"Sully County, South Dakota",1328,1314,1268,0,25,0,0,0,21,14,2010,South Dakota,Sully
0500000US46121,"Todd County, South Dakota",9575,9321,943,21,8141,77,0,0,139,254,2010,South Dakota,Todd
0500000US46123,"Tripp County, South Dakota",5743,5727,4833,42,585,8,0,0,259,16,2010,South Dakota,Tripp
0500000US46125,"Turner County, South Dakota",8368,8252,8123,4,49,5,0,13,58,116,2010,South Dakota,Turner
0500000US46127,"Union County, South Dakota",13903,13618,13158,114,62,147,0,5,132,285,2010,South Dakota,Union
0500000US46129,"Walworth County, South Dakota",5408,5400,4491,0,706,8,0,0,195,8,2010,South Dakota,Walworth
0500000US46135,"Yankton County, South Dakota",22216,21637,20427,295,483,200,0,6,226,579,2010,South Dakota,Yankton
0500000US46137,"Ziebach County, South Dakota",2765,2728,653,16,1933,17,0,0,109,37,2010,South Dakota,Ziebach
0500000US47001,"Anderson County, Tennessee",74257,72601,67521,2995,251,754,0,109,971,1656,2010,Tennessee,Anderson
0500000US47003,"Bedford County, Tennessee",44172,39411,34865,3457,46,238,5,42,758,4761,2010,Tennessee,Bedford
0500000US47005,"Benton County, Tennessee",16456,16202,15591,378,35,11,0,0,187,254,2010,Tennessee,Benton
0500000US47007,"Bledsoe County, Tennessee",12946,12685,12058,459,8,15,0,0,145,261,2010,Tennessee,Bledsoe
0500000US47009,"Blount County, Tennessee",121140,118048,111784,3485,362,807,0,162,1448,3092,2010,Tennessee,Blount
0500000US47011,"Bradley County, Tennessee",97192,93031,86659,4151,352,790,244,45,790,4161,2010,Tennessee,Bradley
0500000US47013,"Campbell County, Tennessee",40623,40170,39453,154,23,117,0,31,392,453,2010,Tennessee,Campbell
0500000US47015,"Cannon County, Tennessee",13631,13519,13037,104,69,0,0,15,294,112,2010,Tennessee,Cannon
0500000US47017,"Carroll County, Tennessee",28644,28096,24645,2890,64,48,0,0,449,548,2010,Tennessee,Carroll
0500000US47019,"Carter County, Tennessee",57710,56795,55239,704,64,64,0,0,724,915,2010,Tennessee,Carter
0500000US47021,"Cheatham County, Tennessee",38809,37912,36701,599,34,195,47,0,336,897,2010,Tennessee,Cheatham
0500000US47023,"Chester County, Tennessee",16793,16497,14585,1526,40,51,24,0,271,296,2010,Tennessee,Chester
0500000US47025,"Claiborne County, Tennessee",31901,31611,30837,274,68,161,0,0,271,290,2010,Tennessee,Claiborne
0500000US47027,"Clay County, Tennessee",7888,7844,7691,140,0,13,0,0,0,44,2010,Tennessee,Clay
0500000US47029,"Cocke County, Tennessee",35473,34852,33458,638,82,127,0,51,496,621,2010,Tennessee,Cocke
0500000US47031,"Coffee County, Tennessee",52344,50415,47378,1392,33,495,45,0,1072,1929,2010,Tennessee,Coffee
0500000US47033,"Crockett County, Tennessee",14524,13370,11223,2067,14,15,0,0,51,1154,2010,Tennessee,Crockett
0500000US47035,"Cumberland County, Tennessee",54977,53782,52851,203,63,217,0,0,448,1195,2010,Tennessee,Cumberland
0500000US47037,"Davidson County, Tennessee",612884,558025,358845,169391,1309,19017,273,558,8632,54859,2010,Tennessee,Davidson
0500000US47039,"Decatur County, Tennessee",11716,11436,10927,277,39,21,0,0,172,280,2010,Tennessee,Decatur
0500000US47041,"DeKalb County, Tennessee",18569,17501,16955,294,35,48,0,0,169,1068,2010,Tennessee,DeKalb
0500000US47043,"Dickson County, Tennessee",48712,47299,44164,1982,30,213,12,48,850,1413,2010,Tennessee,Dickson
0500000US47045,"Dyer County, Tennessee",38174,37222,31129,5526,30,77,42,20,398,952,2010,Tennessee,Dyer
0500000US47047,"Fayette County, Tennessee",37458,36620,25456,10689,48,199,3,7,218,838,2010,Tennessee,Fayette
0500000US47049,"Fentress County, Tennessee",17777,17613,17380,10,55,19,0,9,140,164,2010,Tennessee,Fentress
0500000US47051,"Franklin County, Tennessee",41054,40028,36976,1337,56,183,65,0,1411,1026,2010,Tennessee,Franklin
0500000US47053,"Gibson County, Tennessee",49015,48028,38003,9368,152,75,8,64,358,987,2010,Tennessee,Gibson
0500000US47055,"Giles County, Tennessee",29558,29066,25356,3197,30,116,0,0,367,492,2010,Tennessee,Giles
0500000US47057,"Grainger County, Tennessee",22419,21958,21598,69,5,74,0,0,212,461,2010,Tennessee,Grainger
0500000US47059,"Greene County, Tennessee",68172,66561,64217,1389,124,290,0,37,504,1611,2010,Tennessee,Greene
0500000US47061,"Grundy County, Tennessee",13910,13785,11922,73,75,20,0,0,1695,125,2010,Tennessee,Grundy
0500000US47063,"Hamblen County, Tennessee",61857,55753,51922,2371,129,399,65,134,733,6104,2010,Tennessee,Hamblen
0500000US47065,"Hamilton County, Tennessee",328960,315982,238770,66323,568,5796,120,202,4203,12978,2010,Tennessee,Hamilton
0500000US47067,"Hancock County, Tennessee",6782,6762,6648,14,9,27,0,0,64,20,2010,Tennessee,Hancock
0500000US47069,"Hardeman County, Tennessee",27655,27282,15461,11328,70,146,0,27,250,373,2010,Tennessee,Hardeman
0500000US47071,"Hardin County, Tennessee",25995,25528,24137,789,30,92,0,12,468,467,2010,Tennessee,Hardin
0500000US47073,"Hawkins County, Tennessee",56562,55869,54281,657,174,260,21,155,321,693,2010,Tennessee,Hawkins
0500000US47075,"Haywood County, Tennessee",19010,18379,8527,9605,8,87,0,34,118,631,2010,Tennessee,Haywood
0500000US47077,"Henderson County, Tennessee",27518,27065,24347,2164,57,28,10,18,441,453,2010,Tennessee,Henderson
0500000US47079,"Henry County, Tennessee",32042,31508,28273,2603,66,44,0,30,492,534,2010,Tennessee,Henry
0500000US47081,"Hickman County, Tennessee",24506,24083,22568,1095,26,27,0,20,347,423,2010,Tennessee,Hickman
